player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Mike Conley,conlemi01,2020,1619,764,-.4626163287986117,.1950493431490986,-.2675669856495131,-5.089355517291624,-.456271166232507,-5.545626683524131,-1.516629300464005,.0430686405173172,-1.473560659946687,.4981727902497012,.4981727902497012,0,-.4459760329769055,-.030750856021737,-.4767268889986425,.1283804937957523
Pat Connaughton,connapa01,2020,1679,755,-1.851672898175985,1.29002405410712,-.5616488440688645,-.4550654756476781,-1.031086194749702,-1.48615167039738,-1.711294265455668,.757031121454357,-.954263144001311,.6884947993861507,.6884947993861507,0,-1.955903742945812,-.0178043934841586,-1.973708136429971,-.4757593209559883
Quinn Cook,cookqu01,2020,790,369,-.5837735457567405,-1.469183865707825,-2.052957411464565,.3554218416639122,1.687218124508664,2.042639966172576,-.4873445897827579,-.9737951947549908,-1.461139784537749,.2418378209828012,.2418378209828012,0,-.9535509176636143,-2.107106335620701,-3.060657253284316,-.3397782432014586
Tyler Cook,cookty01,2020,77,35,-.0614893280821636,-6.202024622032315,-6.263513950114479,-5.694584604400457,-2.964307587124638,-8.658892191525094,-1.160272845351068,-5.765787111330577,-6.926059956681645,-.0741615570867702,-.0741615570867702,0,-.8300145992327416,-8.202412971173288,-9.03242757040603,-.5615451167946348
Robert Covington,covinro01,2020,2908,1346,-.4006177210648424,1.44941073829598,1.048793017231137,4.070281571070698,-.1997904103037171,3.870491160766981,.544060994083806,1.197964265926441,1.742025260010247,3.102738093775534,3.102738093775534,0,.9026969170834181,2.522645055564818,3.425341972648237,.5932527479316614
Allen Crabbe,crabbal01,2020,1284,585,-1.731323223034718,-4.183826257214729,-5.915149480249446,-4.638482154550692,-2.334433249951293,-6.972915404501986,-2.442430950356109,-3.990644688724787,-6.433075639080896,-1.087827738336817,-1.087827738336817,0,-1.899086738627106,-4.411189829618271,-6.310276568245377,-.6978159231900265
Torrey Craig,craigto01,2020,1168,571,-1.637372203418243,.458912284177625,-1.178459919240618,-2.255141091372124,-1.943632815251667,-4.198773906623791,-1.859259361458464,-.0483656127743654,-1.907624974232829,.2440211757283937,.2440211757283937,0,-2.431880281597335,.0047360851280957,-2.427144196469239,-.575131916292593
Jae Crowder,crowdja01,2020,2758,1269,-.346004579379573,-.6259948212221306,-.9719994006017036,-2.829239546500656,-2.208849932407792,-5.038089478908448,-.8740827792406645,-.9676942983544106,-1.841777077595075,.5912945469046418,.5912945469046418,0,-.3464756134214396,-.5883597572503199,-.9348353706717594,.5677130965133006
Jarrett Culver,culveja01,2020,2479,1138,-3.40736013162116,-.2930338031631936,-3.700393934784354,1.368131310240518,.156442551710561,1.524573861951079,-2.5764973570596,-.2105137773767898,-2.78701113443639,-.0214707195275285,-.0214707195275285,0,-2.641263948902633,.0813284308965838,-2.559935518006049,-.0865558016917794
Seth Curry,curryse01,2020,2164,1032,2.252213927752965,-1.785508182914396,.4667057448385692,-2.052111511170047,-1.157973338527147,-3.210084849697194,1.418291566744886,-1.77322125078959,-.3549296840447043,1.251482845044886,1.251482845044886,0,1.901870710173799,-2.022869768981445,-.1209990588076459,-.7756389078742559
Stephen Curry,curryst01,2020,256,112,4.23882748297762,2.676666775634554,6.915494258612174,.9405692866477599,-5.825425240677419,-4.884855954029659,4.025380364478169,1.086799477675867,5.112179842154036,.4614563902251891,.4614563902251891,0,2.786729047031653,.3421675692905878,3.128896616322241,2.769515261658426
Troy Daniels,danietr01,2020,865,406,.4946566606492601,-2.650291714243231,-2.155635053593971,-3.601880876067645,.9163461239946511,-2.685534752072994,-.3670369510374539,-2.126320854655346,-2.4933578056928,.0529855256468594,.0529855256468594,0,-.2512184673306923,-2.894906474865571,-3.146124942196263,-.3371746969731808
Anthony Davis,davisan02,2020,2880,1349,2.931637678627011,4.02893412565568,6.960571804282692,-4.62097142102599,2.457730529138888,-2.163240891887102,1.447416676461442,3.880945855967999,5.328362532429441,5.636962709268691,5.636962709268691,0,2.09586313818772,4.278358105217869,6.37422124340559,1.4123619333503
Ed Davis,davised01,2020,531,255,-4.432405931633803,.9147124659440644,-3.517693465689739,-9.684922625468019,-.9864817844732154,-10.67140440994123,-5.753609120115799,.4640268332986828,-5.289582286817116,-.3290415997597751,-.3290415997597751,0,-5.030754657921879,.9108231030222127,-4.119931554899666,-.420238845748297
Terence Davis,daviste02,2020,1688,800,2.290090948038546,.02980129390462,2.319892241943166,5.162273774675204,3.750554297926159,8.912828072601362,3.004400478694766,.7487534354649396,3.753153914159705,2.645650746613482,2.645650746613482,0,2.419195714285355,.409786875951601,2.828982590236956,-.3335822933077282
Dewayne Dedmon,dedmode01,2020,1054,506,-5.689793842495872,3.014205103208794,-2.675588739287078,-2.578245294898171,1.08757248430857,-1.490672810589601,-5.362174976954732,2.811277948264549,-2.550897028690183,.0514758119323515,.0514758119323515,0,-4.026206438393067,1.904146563662336,-2.122059874730732,.1492004180628316
Matthew Dellavedova,dellama01,2020,1169,554,-1.861577506264998,1.362536700643514,-.4990408056214841,-3.261680984700242,7.65733496810405,4.395653983403808,-2.225020369489948,2.834277295061621,.6092569255716729,.9501938896494413,.9501938896494413,0,-1.858314623363128,1.117229801488557,-.7410848218745707,.0749366294957208
DeMar DeRozan,derozde01,2020,3382,1617,3.005481908081026,-2.264395035779546,.7410868723014792,1.04662630727217,-4.111423582926058,-3.064797275653888,2.722987440894246,-2.783233749895921,-.0602463090016752,2.189469394080617,2.189469394080617,0,1.46463308119472,-2.412675940178884,-.9480428589841643,-1.359397357750814
Cheick Diallo,diallch01,2020,571,270,-.4316516185549667,2.30508694059175,1.873435322036783,-.1737945779203028,-1.457583883180078,-1.631378461100381,-.3949231251871054,1.69300064181307,1.298077516625965,.5570363817217963,.5570363817217963,0,-1.350029389950043,.8443308642394494,-.5056985257105933,-.1102569224795908
Hamidou Diallo,diallha01,2020,1231,574,-4.366778443479243,.9497309832024637,-3.417047460276779,-1.726254989888231,2.424439228329184,.6981842384409531,-4.100268430627279,1.274223235922837,-2.826045194704442,-.0222566083545253,-.0222566083545253,0,-4.754248480963533,1.040507237053088,-3.713741243910445,-.0622826665729282
Gorgui Dieng,dienggo01,2020,1599,748,-1.558793890453868,5.823695673273201,4.264901782819333,-7.428716934318349,5.139299637016301,-2.289417297302046,-2.843661437660401,6.033063689314644,3.189402251654243,2.262541927207381,2.262541927207381,0,-3.073941507747423,5.574105377954814,2.500163870207391,-.1850306809327178
Spencer Dinwiddie,dinwisp01,2020,3057,1433,3.128036520221255,-3.209108854732739,-.0810723345114841,4.332454948034754,-1.758017970181208,2.574436977853547,3.672350921648905,-3.114542366915322,.5578085547335823,2.408306615353986,2.408306615353986,0,3.49059891717697,-2.623389396425709,.8672095207512607,-.4256480900172144
Donte DiVincenzo,divindo01,2020,2170,978,1.258885526513481,3.603036604972377,4.861922131485859,3.879285334013441,3.611606629723815,7.490891963737255,1.83178205781403,3.729096455146498,5.560878512960528,4.171013099777022,4.171013099777022,0,1.942015980459013,3.899751188597862,5.841767169056875,.5927557232039334
Luka Doncic,doncilu01,2020,2954,1411,9.099101697171564,-.3972117639063283,8.701889933265235,4.384880197684685,-5.147328592899554,-.7624483952148688,8.451888975443989,-1.418466736054376,7.033422239389614,7.138384340510367,7.138384340510367,0,9.394267094315307,-1.784215082757056,7.61005201155825,1.381930938255118
Luguentz Dort,dortlu01,2020,604,291,-2.703731380237552,3.442579041853119,.7388476616155684,-.7665482845288634,.4296421756237242,-.3369061089051392,-2.485255770931163,3.021738754501841,.5364829835706781,.488278692359266,.488278692359266,0,-3.148572254706385,4.151113539428994,1.002541284722609,.0712092192538466
Damyean Dotson,dotsoda01,2020,1550,733,.2189660020583891,-2.29797307701998,-2.079007074961591,-1.165310273322659,1.416722494479054,.2514122211563945,-.0006560306165301,-1.630306944947543,-1.630962975564074,.4153772001860155,.4153772001860155,0,-.8730311102667286,-2.503462280277935,-3.376493390544664,-.7599465015797129
Sekou Doumbouya,doumbse01,2020,889,423,-4.820813436307132,-2.790951184557394,-7.611764620864527,-.4977184229549415,-.5359051668486071,-1.033623589803549,-4.199184081330178,-2.452757495632868,-6.651941576963045,-.8370680006385313,-.8370680006385313,0,-5.079956990844808,-2.245065788149649,-7.325022778994457,-.6093128986716386
PJ Dozier,doziepj01,2020,240,109,-2.429532599242198,.9395066838869811,-1.490025915355217,-5.232633265463335,-.1011297262923839,-5.333762991755719,-3.175448837562497,.7792838923684833,-2.396164945194014,.019650790683733,.019650790683733,0,-3.420190114620971,.94316450427828,-2.477025610342691,-.1380213389852486
Goran Dragic,dragigo01,2020,2110,1007,2.339107694220925,-2.285911143886554,.0531965503343712,.3152437366152996,-3.349608289635686,-3.034364553020387,2.014781866043801,-2.648442090503773,-.6336602244599718,1.090754940224207,1.090754940224207,0,2.277993415224402,-3.39814978756622,-1.120156372341818,.3228678010745471
Andre Drummond,drumman01,2020,3116,1514,-2.706502497136665,2.768953958615614,.0624514614789491,-1.458829650472093,-.3293938770345988,-1.788223527506692,-2.613564817134157,2.355344690602465,-.2582201265316915,1.926532480218293,1.926532480218293,0,-2.095356337080784,3.028363246303342,.9330069092225579,.0941123526304645
Jared Dudley,dudleja01,2020,576,280,-.3632676035815231,1.360405177402789,.9971375738212654,-6.055653688115732,2.436919713430125,-3.618733974685606,-1.589311099020458,1.578253518685625,-.0110575803348327,.3882944100628477,.3882944100628477,0,-1.816646984375498,1.818851522625295,.0022045382497971,-.7772083780779022
Kris Dunn,dunnkr01,2020,2685,1268,-1.320752276499243,3.718956509069254,2.398204232570011,-2.910427871295338,3.478856499108937,.5684286278135993,-1.679218588589843,3.861373753975566,2.182155165385723,3.195572221221744,3.195572221221744,0,-2.554395713766884,5.071099700094299,2.516703986327415,.1533669167378567
Carsen Edwards,edwarca01,2020,628,287,-3.927805637195233,-.4031020448417568,-4.33090768203699,-13.17512666103961,3.024674215274393,-10.15045244576522,-6.149513399380655,.2440304643488083,-5.905482935031846,-.4649475820744293,-.4649475820744293,0,-5.561622187572264,-1.117198402905938,-6.678820590478201,.6401522768588758
Henry Ellenson,ellenhe01,2020,36,15,-4.020221813484341,11.79986304231506,7.779641228830716,-8.679800677897633,30.06240591931313,21.3826052414155,-5.232590695533427,16.3106490104806,11.07805831494717,.1064985522822108,.1064985522822108,0,-3.885997528971933,8.08336578910793,4.197368260135997,.6484240845833257
Wayne Ellington,ellinwa01,2020,720,338,-1.917576874575324,-.7574192745912884,-2.674996149166612,-2.952887805108819,4.089185798367965,1.136297993259146,-2.186321550927044,.2550768297607608,-1.931244721166283,.1410380686715778,.1410380686715778,0,-1.149961879064027,-1.697808741741359,-2.847770620805386,-.1115333188963403
Joel Embiid,embiijo01,2020,2182,1024,1.576437424200714,3.166622987420289,4.743060411621003,-2.783656225084634,4.357559324960218,1.573903099875584,.7662380911292148,3.531784311873795,4.29802240300301,3.702615205386715,3.702615205386715,0,1.25988497393289,4.460363957028851,5.720248930961741,.5657176507936694
James Ennis III,ennisja01,2020,1608,756,-.0160267970959412,-.7913616789969831,-.8073884760929244,2.690805138736954,-3.120858232315664,-.4300530935787092,.5539576682593602,-1.380371049216805,-.8264133809574444,.7425306941162266,.7425306941162266,0,-.2410004559366166,-.9969045434806235,-1.23790499941724,.0800208440956923
Drew Eubanks,eubandr01,2020,84,38,-2.503783594665106,-11.45757820100505,-13.96136179567015,-18.01062573963716,-18.36116831089639,-36.37179405053355,-5.899776670368446,-13.51141247437119,-19.41118914473963,-.3251175463824558,-.3251175463824558,0,-5.945682197406022,-12.47408078996475,-18.41976298737077,.6625126986018156
Jacob Evans,evansja02,2020,762,351,-5.144181190832803,-.9979164444348432,-6.142097635267645,-5.268814611316291,1.947593083180896,-3.321221528135395,-5.40919451322794,-.3890931598855984,-5.798287673113539,-.5485180094510462,-.5485180094510462,0,-5.491927471436028,-1.179395793470177,-6.671323264906206,.491665253479646
Dante Exum,exumda01,2020,751,357,-.8492406974000252,-1.219767638946865,-2.069008336346891,-7.920755890910549,2.308301239316684,-5.612454651593865,-2.337982383846696,-.4992024892356288,-2.837184873082325,-.0158943920817695,-.0158943920817695,0,-2.022392732575986,-1.823009424440523,-3.845402157016508,.0480159283158217
Tacko Fall,fallta01,2020,47,21,-11.40212781876566,-.398011842493261,-11.80013966125892,-6.653249447889038,9.885426201598557,3.232176753709519,-11.15605279167217,1.628520518547815,-9.527532273124351,-.0736683301945585,-.0736683301945585,0,-10.1501567285815,-1.677617524093459,-11.82777425267495,1.479102906421137
Derrick Favors,favorde01,2020,1511,706,.5502204632625758,.8178557856352693,1.368076248897845,4.741638813358932,-.1905020686523529,4.55113674470658,1.435365696069762,.7085502242520505,2.143915920321812,1.758259321944515,1.758259321944515,0,2.044368366524288,1.230842317745257,3.275210684269545,-.2625379090206323
Cristiano Felicio,feliccr01,2020,321,161,-1.479633961721971,-2.760124030091231,-4.239757991813202,.3518664282686932,-9.124729127383414,-8.772862699114722,-1.139081445650316,-4.307163133747915,-5.446244579398231,-.2187687386090404,-.2187687386090404,0,-2.888346775872658,-2.390397937549476,-5.278744713422134,-1.247177649900225
Terrance Ferguson,fergute01,2020,1908,935,-3.266358900281337,.9993209104154979,-2.267037989865839,-.78737117890893,-4.046152799359203,-4.833523978268132,-2.95822807522625,-.0048106679219427,-2.963038743148192,-.1008195440778375,-.1008195440778375,0,-3.450866566605853,1.194325348658607,-2.256541217947245,-.8111729507852687
Bruno Fernando,fernabr01,2020,1127,523,-3.131251228984807,.2094965654516439,-2.921754663533163,-1.643575322514283,3.706499117402301,2.062923794888019,-2.980138840863748,1.012845015446512,-1.967293825417236,.2090868060091858,.2090868060091858,0,-2.296473258696035,-.3064994739845616,-2.602972732680596,.1141982726244839
Yogi Ferrell,ferreyo01,2020,891,427,-.8118373437622528,1.455220633638453,.6433832898761997,-5.016316362858269,2.67764177661186,-2.338674586246411,-1.708657244838055,1.822094475908918,.1134372310708638,.6191941514697001,.6191941514697001,0,-1.78649729323244,.035741613803525,-1.750755679428915,-.7559631517567746
Dorian Finney-Smith,finnedo01,2020,2875,1383,-.5244253890210699,.0791864849170724,-.4452389041039976,3.337738477946326,-1.7034980484502,1.634240429496126,.2207732154679722,-.2867275409407661,-.0659543254727938,1.879644336948936,1.879644336948936,0,.8424897314736554,-.0526940555293225,.7897956759443331,-.7670890041744166
Bryn Forbes,forbebr01,2020,2516,1202,-.2466237005306116,-3.374794812582691,-3.621418513113303,-.2922311537832525,-3.342579544030944,-3.634810697814196,-.2869892716359637,-3.55690945605652,-3.843898727692484,-.6671982711245911,-.6671982711245911,0,-.5161611511757623,-2.915491570607717,-3.43165272178348,-.5547078868192374
Evan Fournier,fournev01,2020,3065,1477,1.437048943132959,-.3918368720303421,1.045212071102616,.2472798547843979,-3.423996203737181,-3.176716348952783,1.346550958067332,-1.092428552569449,.2541224054978835,2.274755475406889,2.274755475406889,0,1.038766098291459,.1834544664470381,1.222220564738498,.4937369884331285
De'Aaron Fox,foxde01,2020,1992,940,2.412556937030071,-.8609797222557483,1.551577214774323,2.470312560712911,-3.182704261279551,-.7123917005666405,2.595729278656974,-1.380372352256767,1.215356926400207,1.927387206537055,1.927387206537055,0,2.438331631907126,-.3854485269669516,2.052883104940174,1.376386155901351
Melvin Frazier Jr.,frazime01,2020,105,47,.7122582840078663,.5042692704248717,1.216527554432738,-8.860408208225234,9.451136057509959,.5907278492847254,-1.195209192363456,2.372219370240598,1.177010177877142,.0954022289308218,.0954022289308218,0,-3.081356353841719,.9293254081411509,-2.152030945700568,1.338242860786166
Michael Frazier,frazimi01,2020,92,40,-.0147313952005846,-5.612970998213935,-5.62770239341452,-2.008015377025775,5.646574294306744,3.638558917280968,-.5438029032893809,-3.639751792637859,-4.18355469592724,-.029450564520719,-.029450564520719,0,.2924173788862968,-2.390796081417939,-2.098378702531642,.6787256548305796
Tim Frazier,fraziti01,2020,740,355,-2.663195817450383,2.003270252386898,-.6599255650634852,-3.000298584629482,1.182715548254656,-1.817583036374826,-2.889488526249869,1.991874175856904,-.8976143503929648,.334159480877056,.334159480877056,0,-2.589477543226846,.4758129613240344,-2.113664581902811,-.4095467645861655
Markelle Fultz,fultzma01,2020,2701,1298,-2.010511805847111,-.3891294960565337,-2.399641301903644,3.514241443874097,-1.419079852313154,2.095161591560943,-.9255784634427849,-.6687160359351427,-1.594294499377928,.7620225372759258,.7620225372759258,0,-1.146361423047399,.5318849625634914,-.6144764604839079,-.444197440288426
Wenyen Gabriel,gabriwe01,2020,137,61,-5.18779597932368,-6.484977313522687,-11.67277329284637,-5.927406516697956,-3.708023149340852,-9.635429666038808,-5.604015833906682,-6.257567016168847,-11.86158285007553,-.2870364202840719,-.2870364202840719,0,-4.814047493075185,-6.032287708725813,-10.846335201801,1.246560721124529
Daniel Gafford,gaffoda01,2020,879,411,-1.293453583458401,1.141158562500374,-.1522950209580269,-3.198614114844375,1.774248151097108,-1.424365963747267,-1.71305786404872,1.280144441031548,-.4329134230171718,.4851465827988565,.4851465827988565,0,-2.806760211083581,1.300342940132464,-1.506417270951117,-.1529871714151096
Danilo Gallinari,gallida01,2020,2590,1253,3.933235310992726,.2520952773665898,4.185330588359316,4.825661081452593,-6.047307285904807,-1.221646204452214,4.354319612989939,-1.094544948904028,3.259774664085911,3.816354358714218,3.816354358714218,0,3.897962161582049,-.953495154400503,2.944467007181546,-.6794021468909176
Langston Galloway,gallola01,2020,2663,1255,1.169660651942869,-1.274446539575046,-.1047858876321772,1.857911830372211,-2.583267198207412,-.7253553678352005,1.405844267976328,-1.598770155134106,-.1929258871577777,1.639011033964619,1.639011033964619,0,.8724623495251038,-1.774697236675835,-.9022348871507315,.1068252232855801
Darius Garland,garlada01,2020,3031,1449,-2.716328658067134,-4.307063507138033,-7.023392165205167,-.0562857907686904,-1.436306412324071,-1.492592203092761,-2.281268470199741,-3.923958560065722,-6.205227030265463,-2.554451507964122,-2.554451507964122,0,-1.446025729953103,-3.715202432429375,-5.161228162382478,.0028748574751929
Marc Gasol,gasolma01,2020,2066,974,-1.295118727911535,2.50547716683249,1.210358438920955,3.412936432025563,4.744935268728323,8.157871700753885,-.4033795416702284,3.050873006312223,2.647493464641995,2.677311260510552,2.677311260510552,0,-.4505910401740953,3.158118563182043,2.707527523007947,-.186089947195902
Rudy Gay,gayru01,2020,2085,964,-1.096583101688304,.5168231566482375,-.5797599450400666,-2.071906150541685,3.351264850853857,1.279358700312172,-1.392099943689607,1.17266480565974,-.2194351380298674,1.250822899459312,1.250822899459312,0,-1.233337546402715,-.1417780853454057,-1.375115631748121,.5090186913469986
Paul George,georgpa01,2020,1759,819,3.557147679532364,1.646795390318103,5.203943069850467,1.528196137575902,.802014725963186,2.330210863539089,3.310275610434614,1.520918717685386,4.83119432812,3.221543321986932,3.221543321986932,0,3.574679047057248,1.957709948173413,5.532388995230661,1.730307246605123
Taj Gibson,gibsota01,2020,1569,759,-2.103896810309279,-.0783121612522583,-2.182208971561538,-2.815751656745484,-3.994040986585142,-6.809792643330626,-2.337476795589108,-.8562374726562321,-3.193714268245341,-.1703251904418127,-.1703251904418127,0,-2.735329088126627,-1.272548882171195,-4.007877970297822,-.8905887547687151
Harry Giles III,gilesha01,2020,520,243,-3.67820913159554,-4.595102478612136,-8.273311610207676,-4.558246116291392,3.28201459688262,-1.276231519408772,-4.060075145911058,-3.218518533754548,-7.278593679665605,-.5633137214632656,-.5633137214632656,0,-2.963866528410596,-3.099649569424594,-6.06351609783519,.3389868663321833
Shai Gilgeous-Alexander,gilgesh01,2020,3616,1742,.7036413764205833,.3270084925068307,1.030649868927414,4.044850945931954,-4.058305065929977,-.0134541199980225,1.435052186883863,-.6071175277383215,.8279346591455413,3.160969135471402,3.160969135471402,0,1.144950773390269,.0823772821076816,1.227328055497951,-.6092920456919324
Rudy Gobert,goberru01,2020,3293,1582,-.151638067520409,7.251748298385503,7.100110230865094,4.134194426711001,5.096797940296925,9.230992367007925,.7215978783280836,7.161300316596609,7.882898194924692,8.566295049700996,8.566295049700996,0,1.076808880302653,6.459898031411412,7.536706911714065,-.189112928685054
Brandon Goodwin,goodwbr01,2020,526,241,-1.368549868686175,.9215580098474432,-.4469918588387318,-8.23298420155637,-.4944759950198825,-8.727460196576253,-2.785566532637434,.749207784583695,-2.036358748053739,.087562181162219,.087562181162219,0,-1.45974008357777,-.2965348827383826,-1.756274966316153,-.2161547376500127
Aaron Gordon,gordoaa01,2020,2747,1331,-1.452699688002483,-.9410993256563258,-2.393799013658809,.1830847221931734,-3.644776610770612,-3.461691888577439,-1.146564394454748,-1.608641000850392,-2.755205395305139,-.003512107940918,-.003512107940918,0,-.971194214191344,-1.116145128544924,-2.087339342736268,-.6568403594728253
Eric Gordon,gordoer01,2020,1549,689,-.3612264304951169,-3.502596590611175,-3.863823021106291,.6948841661546247,-2.84490413242337,-2.150019966268745,-.2122828799765354,-3.579407916244862,-3.791690796221397,-.3690577052000197,-.3690577052000197,0,.3896722249462674,-4.143869598036985,-3.754197373090717,.8010572849504514
Devonte' Graham,grahade01,2020,3446,1687,2.557258321710211,-1.944419585144038,.6128387365661726,4.2326946906749,-.152000371170708,4.080694319504192,3.146358649828316,-1.659156518435085,1.487202131393232,3.639133339748931,3.639133339748931,0,3.674666241014457,-1.90685440498809,1.767811836026369,-.2198777927585927
Treveon Graham,grahatr01,2020,1517,701,-4.200075101648452,.9865319742024081,-3.213543127446044,-5.551783225935189,-1.088680535407588,-6.640463761342778,-4.727181875943007,.6260363923298031,-4.101145483613204,-.4801575361303296,-.4801575361303296,0,-5.790175690464857,.8340039050180434,-4.956171785446814,-.5206734133464826
Jerami Grant,grantje01,2020,2514,1219,-.3550225042125707,-1.154402492034988,-1.509424996247559,-4.086540512867197,-4.913692037912861,-9.000232550780058,-1.166081063354602,-2.03599248977019,-3.202073553124791,-.2800994446249369,-.2800994446249369,0,-1.64504699963292,-1.807212693589292,-3.452259693222212,-.3848731812308283
Josh Gray,grayjo01,2020,48,23,-9.963490804824625,.3428934981100411,-9.620597306714584,-17.58836760564117,8.995980987380559,-8.592386618260612,-12.18557073928938,2.202090774683405,-9.983479964605973,-.0889947073215548,-.0889947073215548,0,-9.090679409153703,-3.788343731736109,-12.87902314088981,4.944507113650568
Danny Green,greenda02,2020,2407,1129,.7124831240938244,2.821292951688745,3.53377607578257,2.321143777711371,.4983863895410027,2.819530167252374,1.068965311714813,2.439481665283378,3.508446976998191,3.626233483339678,3.626233483339678,0,1.339820227498097,3.837680735326195,5.177500962824292,.6020868196904894
Draymond Green,greendr01,2020,2254,1052,-2.601125318728243,1.405310017730484,-1.19581530099776,-1.068859686367261,1.93482488769773,.8659652013304691,-2.400326116151697,1.650353384259956,-.7499727318917415,1.087184858430073,1.087184858430073,0,-2.084399294134514,2.129846178363168,.0454468842286539,1.303278408147341
JaMychal Green,greenja01,2020,1794,820,-1.774256650789569,-1.449628810553041,-3.22388546134261,.4512449737449301,1.645697021296496,2.096941995041426,-1.454040382432828,-.9370943515042748,-2.391134733937103,.1502412823422359,.1502412823422359,0,-1.301298831683877,-.5537925029477692,-1.855091334631646,.0713521168545742
Javonte Green,greenja02,2020,729,338,-.79126049696931,.5167110838218723,-.2745494131474377,-1.044032520887718,-.3022732706804197,-1.346305791568138,-.9496501075605591,.3236123712679856,-.6260377362925734,.3674508681098879,.3674508681098879,0,-.953009280466577,-.0799004902032814,-1.032909770669858,.3283973276410069
Jeff Green,greenje02,2020,1171,553,-2.017608456061384,.0114049800200347,-2.006203476041349,-8.366728194431772,-2.471915898244709,-10.83864409267648,-3.498040375472525,-.5467077036207381,-4.044748079093263,-.3642842305760409,-.3642842305760409,0,-2.843132075369202,-1.132387356364292,-3.975519431733494,-.2840414414380583
Blake Griffin,griffbl01,2020,1048,512,-.8883884701167493,-2.413600460023342,-3.301988930140091,.7209536156136048,-1.389547759139707,-.6685941435261017,-.6191577748899021,-2.321559235466058,-2.94071701035596,-.0500719183696363,-.0500719183696363,0,-.750666960649215,-3.436203715895911,-4.186870676545126,.5169354632692116
Marko Guduric,gudurma01,2020,946,430,-3.042181307857518,-2.380550999412055,-5.422732307269573,-3.222579041368877,-.7320434950037379,-3.954622536372615,-3.251855005974627,-2.147888047610728,-5.399743053585356,-.5835343277522802,-.5835343277522802,0,-2.625502593642977,-3.131262042755495,-5.756764636398472,.3893314567476214
Kyle Guy,guyky01,2020,10,4,-2.506425250439659,-8.900003595514393,-11.40642884595405,5.314951096986814,-25.29832587603778,-19.98337477905096,-.9724135973953778,-12.82982862381681,-13.80224222121219,-.0226635315373741,-.0226635315373741,0,3.452329420936118,-10.49275906341521,-7.040429642479092,.4891563694100974
Rui Hachimura,hachiru01,2020,1579,729,-1.785287243400903,-4.260390594886585,-6.045677838287488,-.0657006083345236,-7.919326851368732,-7.985027459703256,-1.561111559602997,-5.188754404370543,-6.749865963973541,-1.480487191778655,-1.480487191778655,0,-1.043996254781704,-4.372870688633838,-5.416866943415542,-.4943110791571841
Devon Hall,hallde01,2020,44,20,-4.442589404564496,-13.87410640631736,-18.31669581088185,18.88179967279223,8.191152544207688,27.07295221699991,.2110314468403899,-10.14058970392659,-9.9295582570862,-.0723412418603262,-.0723412418603262,0,-3.1011310496142,-10.19720947689948,-13.29834052651368,-1.280099069608155
Tim Hardaway Jr.,hardati02,2020,2487,1167,1.891169377478136,.7025159674305066,2.593685344908642,2.508895178552449,1.575995912405185,4.084891090957635,2.041131454048128,.9231182093471585,2.964249663395287,3.423323212101248,3.423323212101248,0,3.13541967529967,.2863064549756131,3.421726130275283,.6310673869107231
James Harden,hardeja01,2020,3520,1632,9.58124167666074,.4274728098526081,10.00871448651335,-.7116705918095636,4.008083138838888,3.296412547029324,8.027737877523256,1.195344926634577,9.223082804157833,9.942819129934499,9.942819129934499,0,7.75593505765737,1.419889960991322,9.175825018648693,-.2715198725500463
Maurice Harkless,harklma01,2020,2332,1079,-2.848948016700096,.3860072333251018,-2.462940783374994,-1.502720793313958,-.3459258489949159,-1.848646642308874,-2.781212099605868,.2086068472455917,-2.572605252360276,.0976187928077759,.0976187928077759,0,-3.280322028644865,.4854397566209842,-2.794882272023881,-.0397558609110528
Jared Harper,harpeja01,2020,6,2,-20.27247884843532,-10.19155538907845,-30.46403423751378,-19.26120027648355,-.7630053363306916,-20.02420561281424,-21.4180235480533,-8.96573492923963,-30.38375847729293,-.0290780716100849,-.0290780716100849,0,-18.8650854938126,-10.36418675047142,-29.22927224428402,3.186916979813612
Montrezl Harrell,harremo01,2020,2950,1350,.7669723479545874,4.065112533076812,4.832084881031399,.3779878898512181,.1815834452578735,.5595713351090915,.693173990444563,3.433959773686742,4.127133764131305,4.758010784480097,4.758010784480097,0,.0916487217674689,3.158018954829998,3.249667676597467,.4577553811885629
Gary Harris,harriga01,2020,2621,1288,-2.285169394378002,1.640021621143436,-.6451477732345661,-1.582664113524051,2.118507059138142,.535842945614091,-2.278865522778327,1.83600099837748,-.4428645244008467,1.515337363757588,1.515337363757588,0,-2.5815875529128,1.746071264728222,-.8355162881845777,-.0517013199229014
Joe Harris,harrijo01,2020,3052,1424,-.3996868623588495,-1.226779630007194,-1.626466492366043,2.09058480358864,.092936873768712,2.183521677357352,.1249920487676469,-1.038004285145601,-.9130122363779545,1.340850051431942,1.340850051431942,0,.0820554577547702,-.779886948536696,-.6978314907819259,.4765873035510154
Shaquille Harrison,harrish01,2020,425,202,-.0705809475629592,1.32221699994931,1.251636052386351,-2.359729552369429,9.066115397798386,6.706385845428956,-.4842369502692677,3.000217150264733,2.515980199995465,.541151298864278,.541151298864278,0,-2.740464773700018,2.087862918583186,-.6526018551168318,-.2938476310738898
